,Decoy,Item,Option_1,Option_2,Option_3,Choice,CatchTrials,Deliberation_RT,Choice_RT,Too_Slow,Survey_ID,CouplingCondition,PhantomCondition
23637,S,Security camera,A,S_A,B,A,,10000,367.300000072,0,41840,Low coupling,Highly_desirable
23638,A,Clothes Steamer,B,A,A_B,B,,10000,513.099999905,0,41840,Low coupling,Highly_desirable
23639,F,Stun gun,C,B,A,C,,10000,331.600000024,0,41840,Low coupling,Highly_desirable
23640,A,Tire inflator,B,A_A,A,A,,10000,320.399999976,0,41840,Low coupling,Highly_desirable
23641,S,Vacuum,B,S_A,A,A,,10000,349.100000024,0,41840,Low coupling,Highly_desirable
23642,F,LED strip lights,B,C,A,C,,10000,333.799999952,0,41840,Low coupling,Highly_desirable
23643,C,Smart lock,A,C_A,B,B,,10000,408.100000024,0,41840,Low coupling,Highly_desirable
23644,P,Baby stroller,B,A,P_B,B,,10000,311.799999952,0,41840,Low coupling,Highly_desirable
23645,P,Outdoor solar lights,A,P_A,B,A,,10000,370.200000048,0,41840,Low coupling,Highly_desirable
23646,F,Pepper spray,C,A,B,C,,10000,363.899999976,0,41840,Low coupling,Highly_desirable
23647,C,White noise machine,B,A,C_A,A,,10000,354.5,0,41840,Low coupling,Highly_desirable
23648,A,Cloth diapers,A_B,B,A,B,,10000,351.5,0,41840,Low coupling,Highly_desirable
23649,S,Night light,A,S_B,B,B,,10000,333.200000048,0,41840,Low coupling,Highly_desirable
23650,S,Pressure washer,B,S_B,A,B,,10000,390.0,0,41840,Low coupling,Highly_desirable
23651,F,Cordless home phone,C,B,A,C,,10000,365.599999905,0,41840,Low coupling,Highly_desirable
23652,A,Walker with seat,B,A_A,A,A,,10000,458.100000024,0,41840,Low coupling,Highly_desirable
23653,P,Air purifier,B,A,P_B,B,,10000,301.200000048,0,41840,Low coupling,Highly_desirable
23654,C,Car vacuum,C_A,A,B,A,,10000,404.799999952,0,41840,Low coupling,Highly_desirable
23655,S,Air Fryer Oven,B,A,S_A,A,,10000,273.700000048,0,41840,Low coupling,Highly_desirable
23656,P,Electric mop,A,P_A,B,B,,10000,399.100000024,0,41840,Low coupling,Highly_desirable
23657,F,Hearing aid,A,C,B,C,,10000,328.0,0,41840,Low coupling,Highly_desirable
23658,C,Mobility scooter,B,C_B,A,B,,10000,308.299999952,0,41840,Low coupling,Highly_desirable
23659,A,Slow cooker,A,A_A,B,A,,10000,387.5,0,41840,Low coupling,Highly_desirable
23660,S,Odor neutralizer,B,S_A,A,A,,10000,345.800000072,0,41840,Low coupling,Highly_desirable
23661,F,Microwave,A,B,C,C,,10000,648.5,0,41840,Low coupling,Highly_desirable
23662,C,Water heater,A,B,C_A,A,,10000,307.699999928,0,41840,Low coupling,Highly_desirable
23663,A,Leaf Blower,B,A,A_B,A_B,,10000,488.899999976,0,41840,Low coupling,Highly_desirable
23664,P,Organic fertilizer,A,B,P_B,B,,10000,333.5,0,41840,Low coupling,Highly_desirable
23665,C,Lawn mower,C_A,A,B,A,,10000,313.5,0,41840,Low coupling,Highly_desirable
23666,S,Air mattress,A,S_A,B,B,,10000,325.200000048,0,41840,Low coupling,Highly_desirable
23667,F,Kitchen Scale,A,B,C,C,,10000,403.5,0,41840,Low coupling,Highly_desirable
23668,A,Car seat,B,A_B,A,A,,10000,295.300000072,0,41840,Low coupling,Highly_desirable
23669,P,Countertop blender,B,P_A,A,B,,10000,323.299999952,0,41840,Low coupling,Highly_desirable
23670,C,Puree machine,C_A,B,A,A,,10000,350.299999952,0,41840,Low coupling,Highly_desirable
23671,A,UV lamp,A_A,B,A,A,,10000,378.700000048,0,41840,Low coupling,Highly_desirable
23672,S,Security camera,B,A,S_B,B,,10000,327.5,0,41840,Low coupling,Highly_desirable
23673,P,Baby stroller,A,B,P_A,B,,10000,301.700000048,0,41840,Low coupling,Highly_desirable
23674,F,Alarm clock,A,C,B,C,,10000,357.700000048,0,41840,Low coupling,Highly_desirable
23675,F,LED strip lights,B,C,A,C,,10000,361.800000072,0,41840,Low coupling,Highly_desirable
23676,P,Dehumidifier,B,P_A,A,A,,10000,339.600000024,0,41840,Low coupling,Highly_desirable
23677,C,Baby crib,B,C_A,A,B,,10000,418.299999952,0,41840,Low coupling,Highly_desirable
23678,S,Headlight bulbs,S_B,B,A,B,,10000,324.5,0,41840,Low coupling,Highly_desirable
23679,A,Tire inflator,A,B,A_B,B,,10000,371.100000024,0,41840,Low coupling,Highly_desirable
23680,C,Insect repellent,B,C_A,A,A,,10000,388.100000024,0,41840,Low coupling,Highly_desirable
23681,S,Vacuum,S_B,A,B,S_B,,10000,393.5,0,41840,Low coupling,Highly_desirable
23682,A,Cloth diapers,A,B,A_A,A,,10000,513.599999905,0,41840,Low coupling,Highly_desirable
23683,F,Pepper spray,A,B,C,C,,10000,385.700000048,0,41840,Low coupling,Highly_desirable
23684,P,Wifi extender,B,P_A,A,A,,10000,398.200000048,0,41840,Low coupling,Highly_desirable
23685,S,Night light,A,S_A,B,A,,10000,339.0,0,41840,Low coupling,Highly_desirable
23686,P,Paint sprayer,P_B,A,B,B,,10000,326.399999976,0,41840,Low coupling,Highly_desirable
23687,C,Smart lock,B,C_B,A,B,,10000,430.799999952,0,41840,Low coupling,Highly_desirable
23688,A,Clothes Steamer,B,A,A_A,A_A,,10000,325.700000048,0,41840,Low coupling,Highly_desirable
23689,F,Rechargeable AA batteries,A,C,B,C,,10000,434.700000048,0,41840,Low coupling,Highly_desirable
23690,S,Baby high chair,B,S_B,A,S_B,,10000,381.900000095,0,41840,Low coupling,Highly_desirable
23691,P,Solar panel system,B,A,P_A,A,,10000,388.299999952,0,41840,Low coupling,Highly_desirable
23692,C,Pesticide,A,C_B,B,A,,10000,336.400000095,0,41840,Low coupling,Highly_desirable
23693,F,Fire extinguisher,C,B,A,C,,10000,323.399999976,0,41840,Low coupling,Highly_desirable
23694,A,Smart bulb,A_B,A,B,B,,10000,414.700000048,0,41840,Low coupling,Highly_desirable
23695,A,Rash cream,A,B,A_B,B,,10000,408.199999928,0,41840,Low coupling,Highly_desirable
23696,F,Electric kettle,B,C,A,A,,10000,376.699999928,0,41840,Low coupling,Highly_desirable
23697,C,White noise machine,C_B,B,A,B,,10000,461.100000024,0,41840,Low coupling,Highly_desirable
23698,P,Outdoor solar lights,A,B,P_B,B,,10000,377.899999976,0,41840,Low coupling,Highly_desirable
23699,S,Metal detector,B,A,S_A,B,,10000,349.899999976,0,41840,Low coupling,Highly_desirable
23700,A,Cloth diapers,A,B,A_A,A_A,,10000,527.5,0,38312,High coupling,Weakly_desirable
23701,F,Alarm clock,C,A,B,A,,10000,450.600000001,0,38312,High coupling,Weakly_desirable
23702,C,Pesticide,A,C_B,B,B,,10000,529.099999994,0,38312,High coupling,Weakly_desirable
23703,S,Air mattress,B,A,S_A,A,,10000,487.700000003,0,38312,High coupling,Weakly_desirable
23704,P,Paint sprayer,P_A,B,A,A,,10000,2334.0,0,38312,High coupling,Weakly_desirable
23705,P,Air purifier,P_A,A,B,B,,10000,607.900000006,0,38312,High coupling,Weakly_desirable
23706,S,Vacuum,S_B,A,B,S_B,,10000,783.699999996,0,38312,High coupling,Weakly_desirable
23707,F,Baby rocker,A,C,B,C,,10000,430.799999997,0,38312,High coupling,Weakly_desirable
23708,C,Water heater,C_A,B,A,A,,10000,523.0,0,38312,High coupling,Weakly_desirable
23709,A,Clothes Steamer,A_B,B,A,B,,10000,400.799999997,0,38312,High coupling,Weakly_desirable
23710,S,Air Fryer Oven,B,S_A,A,A,,10000,651.600000001,0,38312,High coupling,Weakly_desirable
23711,A,Smart bulb,B,A,A_B,A,,10000,721.0,0,38312,High coupling,Weakly_desirable
23712,P,Dehumidifier,P_A,B,A,A,,10000,611.700000003,0,38312,High coupling,Weakly_desirable
23713,F,Rechargeable AA batteries,C,B,A,C,,10000,830.399999999,0,38312,High coupling,Weakly_desirable
23714,C,White noise machine,C_A,B,A,A,,10000,409.100000001,0,38312,High coupling,Weakly_desirable
23715,C,Baby crib,A,C_B,B,B,,10000,1039.8,0,38312,High coupling,Weakly_desirable
23716,S,Odor neutralizer,S_B,A,B,B,,10000,531.300000004,0,38312,High coupling,Weakly_desirable
23717,F,Garbage disposal,A,C,B,C,,10000,360.0,0,38312,High coupling,Weakly_desirable
23718,P,Organic fertilizer,A,B,P_B,A,,10000,746.199999996,0,38312,High coupling,Weakly_desirable
23719,A,UV lamp,A_B,A,B,B,,10000,442.699999996,0,38312,High coupling,Weakly_desirable
23720,A,Rash cream,B,A_A,A,B,,10000,453.299999997,0,38312,High coupling,Weakly_desirable
23721,S,Metal detector,S_A,A,B,B,,10000,594.600000001,0,38312,High coupling,Weakly_desirable
23722,P,Countertop blender,P_B,B,A,A,,10000,1037.6,0,38312,High coupling,Weakly_desirable
23723,C,Puree machine,A,C_B,B,B,,10000,449.899999999,0,38312,High coupling,Weakly_desirable
23724,F,Automatic pet feeder,C,A,B,C,,10000,563.200000003,0,38312,High coupling,Weakly_desirable
23725,A,Walker with seat,B,A_B,A,B,,10000,396.599999994,0,38312,High coupling,Weakly_desirable
23726,S,Baby high chair,S_B,A,B,B,,10000,474.700000003,0,38312,High coupling,Weakly_desirable
23727,F,Cordless home phone,A,C,B,C,,10000,521.299999997,0,38312,High coupling,Weakly_desirable
23728,P,Outdoor solar lights,B,P_B,A,B,,10000,1476.3,0,38312,High coupling,Weakly_desirable
23729,C,Smart lock,A,B,C_B,B,,10000,511.600000001,0,38312,High coupling,Weakly_desirable
23730,C,Car vacuum,A,C_A,B,A,,10000,2396.7,0,38312,High coupling,Weakly_desirable
23731,A,Leaf Blower,A_B,A,B,A,,10000,422.200000003,0,38312,High coupling,Weakly_desirable
23732,F,LED strip lights,C,B,A,C,,10000,809.0,0,38312,High coupling,Weakly_desirable
23733,S,Pressure washer,S_A,A,B,A,,10000,1210.40000001,0,38312,High coupling,Weakly_desirable
23734,P,Wifi extender,A,B,P_B,A,,10000,661.600000001,0,38312,High coupling,Weakly_desirable
23735,C,Insect repellent,A,B,C_A,B,,10000,852.5,0,38312,High coupling,Weakly_desirable
23736,A,Car seat,B,A_B,A,A_B,,10000,584.799999997,0,38312,High coupling,Weakly_desirable
23737,F,Wagon cart,C,B,A,B,,10000,754.600000001,0,38312,High coupling,Weakly_desirable
23738,S,Night light,B,A,S_A,A,,10000,454.0,0,38312,High coupling,Weakly_desirable
23739,P,Baby stroller,P_B,B,A,B,,10000,917.200000003,0,38312,High coupling,Weakly_desirable
23740,A,Tire inflator,A_A,A,B,B,,10000,765.300000004,0,38312,High coupling,Weakly_desirable
23741,P,Electric mop,A,B,P_A,B,,10000,455.200000003,0,38312,High coupling,Weakly_desirable
23742,S,Security camera,B,A,S_B,B,,10000,555.899999999,0,38312,High coupling,Weakly_desirable
23743,F,Stun gun,A,C,B,C,,10000,846.800000004,0,38312,High coupling,Weakly_desirable
23744,C,Mobility scooter,C_A,A,B,B,,10000,989.600000001,0,38312,High coupling,Weakly_desirable
23745,A,Slow cooker,B,A_B,A,B,,10000,337.600000001,0,38312,High coupling,Weakly_desirable
23746,S,Headlight bulbs,B,S_A,A,A,,10000,1125.8,0,38312,High coupling,Weakly_desirable
23747,F,Kitchen Scale,B,A,C,A,,10000,2015.0,0,38312,High coupling,Weakly_desirable
23748,C,Lawn mower,B,C_B,A,B,,10000,695.699999996,0,38312,High coupling,Weakly_desirable
23749,P,Solar panel system,A,P_B,B,A,,10000,1365.5,0,38312,High coupling,Weakly_desirable
23750,F,Automatic pet feeder,A,B,C,C,,10000,582.5,0,38312,High coupling,Weakly_desirable
23751,A,Cloth diapers,B,A_B,A,B,,10000,579.699999996,0,38312,High coupling,Weakly_desirable
23752,P,Paint sprayer,A,P_B,B,A,,10000,776.699999996,0,38312,High coupling,Weakly_desirable
23753,S,Night light,A,B,S_B,B,,10000,882.100000001,0,38312,High coupling,Weakly_desirable
23754,C,Puree machine,B,C_A,A,A,,10000,486.199999996,0,38312,High coupling,Weakly_desirable
23755,S,Pressure washer,A,S_B,B,B,,10000,746.799999997,0,38312,High coupling,Weakly_desirable
23756,F,Kitchen Scale,B,A,C,C,,10000,511.900000006,0,38312,High coupling,Weakly_desirable
23757,C,White noise machine,A,C_B,B,B,,10000,632.399999999,0,38312,High coupling,Weakly_desirable
23758,P,Countertop blender,B,P_A,A,A,,10000,983.199999996,0,38312,High coupling,Weakly_desirable
23759,A,Rash cream,A,A_B,B,B,,10000,404.0,0,38312,High coupling,Weakly_desirable
23760,S,Security camera,S_A,B,A,A,,10000,477.800000004,0,38312,High coupling,Weakly_desirable
23761,F,Baby rocker,C,B,A,C,,10000,489.0,0,38312,High coupling,Weakly_desirable
23762,A,Smart bulb,A,A_A,B,A,,10000,448.699999996,0,38312,High coupling,Weakly_desirable
23763,C,Mobility scooter,C_B,A,B,C_B,,10000,8057.4,1,38312,High coupling,Weakly_desirable
23764,P,Dehumidifier,A,B,P_B,A,,10000,556.800000004,0,38312,High coupling,Weakly_desirable
23765,S,Headlight bulbs,S_B,A,B,B,,10000,409.099999994,0,38312,High coupling,Weakly_desirable
23766,C,Water heater,A,B,C_B,B,,10000,1115.2,0,38312,High coupling,Weakly_desirable
23767,F,Microwave,A,C,B,C,,10000,394.300000004,0,38312,High coupling,Weakly_desirable
23768,P,Baby stroller,A,P_A,B,B,,10000,428.799999997,0,38312,High coupling,Weakly_desirable
23769,A,Clothes Steamer,B,A_A,A,A,,10000,538.600000001,0,38312,High coupling,Weakly_desirable
23770,P,Outdoor solar lights,A,B,P_A,B,,10000,1523.9,0,38312,High coupling,Weakly_desirable
23771,A,Walker with seat,B,A_A,A,A,,10000,1234.9,0,38312,High coupling,Weakly_desirable
23772,F,Wagon cart,A,C,B,C,,10000,417.799999997,0,38312,High coupling,Weakly_desirable
23773,S,Air Fryer Oven,B,S_B,A,B,,10000,977.799999997,0,38312,High coupling,Weakly_desirable
23774,C,Insect repellent,B,A,C_B,B,,10000,480.100000001,0,38312,High coupling,Weakly_desirable
23775,A,Slow cooker,A,B,A_A,B,,10000,525.300000004,0,38312,High coupling,Weakly_desirable
23776,S,Odor neutralizer,B,S_A,A,A,,10000,384.5,0,38312,High coupling,Weakly_desirable
23777,C,Pesticide,A,B,C_A,A,,10000,1477.8,0,38312,High coupling,Weakly_desirable
23778,P,Wifi extender,A,P_A,B,A,,10000,505.5,0,38312,High coupling,Weakly_desirable
23779,F,Electric kettle,B,A,C,C,,10000,575.399999999,0,38312,High coupling,Weakly_desirable
23780,C,Smart lock,A,B,C_A,A,,10000,1127.7,0,38312,High coupling,Weakly_desirable
23781,P,Organic fertilizer,P_A,B,A,B,,10000,1780.6,0,38312,High coupling,Weakly_desirable
23782,A,Tire inflator,A_B,B,A,B,,10000,4080.0,0,38312,High coupling,Weakly_desirable
23783,F,Cordless home phone,C,B,A,C,,10000,1318.7,0,38312,High coupling,Weakly_desirable
23784,S,Vacuum,B,S_A,A,A,,10000,1497.8,0,38312,High coupling,Weakly_desirable
23785,F,LED strip lights,B,C,A,C,,10000,495.5,0,38312,High coupling,Weakly_desirable
23786,S,Metal detector,B,S_B,A,B,,10000,801.899999999,0,38312,High coupling,Weakly_desirable
23787,P,Electric mop,B,P_B,A,B,,10000,1219.4,0,38312,High coupling,Weakly_desirable
23788,C,Lawn mower,B,C_A,A,A,,10000,731.699999996,0,38312,High coupling,Weakly_desirable
23789,A,Car seat,B,A,A_A,A,,10000,553.100000001,0,38312,High coupling,Weakly_desirable
23790,S,Baby high chair,B,S_A,A,A,,10000,1375.59999999,0,38312,High coupling,Weakly_desirable
23791,P,Air purifier,P_B,B,A,B,,10000,452.100000001,0,38312,High coupling,Weakly_desirable
23792,F,Stun gun,A,C,B,C,,10000,536.100000001,0,38312,High coupling,Weakly_desirable
23793,C,Baby crib,C_A,A,B,A,,10000,458.5,0,38312,High coupling,Weakly_desirable
23794,A,UV lamp,A_A,B,A,A,,10000,502.899999999,0,38312,High coupling,Weakly_desirable
23795,A,Leaf Blower,B,A_A,A,A,,10000,1050.5,0,38312,High coupling,Weakly_desirable
23796,C,Car vacuum,A,C_B,B,B,,10000,1360.4,0,38312,High coupling,Weakly_desirable
23797,P,Solar panel system,B,A,P_A,A,,10000,762.400000006,0,38312,High coupling,Weakly_desirable
23798,F,Rechargeable AA batteries,C,B,A,B,,10000,1467.9,0,38312,High coupling,Weakly_desirable
23799,S,Air mattress,B,S_B,A,B,,10000,1280.2,0,38312,High coupling,Weakly_desirable
24000,F,Rechargeable AA batteries,B,C,A,C,,10000,515.800000012,0,31833,High coupling,Highly_desirable
24001,A,Tire inflator,B,A,A_B,A,,10000,1963.69999999,0,31833,High coupling,Highly_desirable
24002,P,Paint sprayer,B,A,P_B,A,,10000,439.800000012,0,31833,High coupling,Highly_desirable
24003,C,Smart lock,C_A,A,B,B,,10000,373.900000036,0,31833,High coupling,Highly_desirable
24004,S,Air mattress,S_B,A,B,S_B,,10000,1749.19999999,0,31833,High coupling,Highly_desirable
24005,P,Dehumidifier,B,A,P_B,A,,10000,1070.10000002,0,31833,High coupling,Highly_desirable
24006,A,Rash cream,B,A,A_B,B,,10000,350.399999976,0,31833,High coupling,Highly_desirable
24007,F,Alarm clock,C,B,A,C,,10000,352.599999964,0,31833,High coupling,Highly_desirable
24008,S,Air Fryer Oven,B,S_A,A,S_A,,10000,449.100000024,0,31833,High coupling,Highly_desirable
24009,C,Insect repellent,B,A,C_A,A,,10000,541.699999988,0,31833,High coupling,Highly_desirable
24010,F,Outdoor TV antenna,B,A,C,B,,10000,1504.09999996,0,31833,High coupling,Highly_desirable
24011,C,Baby crib,A,C_A,B,A,,10000,745.300000012,0,31833,High coupling,Highly_desirable
24012,S,Pressure washer,S_A,A,B,A,,10000,326.299999952,0,31833,High coupling,Highly_desirable
24013,P,Solar panel system,B,A,P_B,B,,10000,754.300000012,0,31833,High coupling,Highly_desirable
24014,A,Cloth diapers,B,A_A,A,B,,10000,822.699999988,0,31833,High coupling,Highly_desirable
24015,A,Leaf Blower,A_B,A,B,A,,10000,343.199999988,0,31833,High coupling,Highly_desirable
24016,P,Outdoor solar lights,A,B,P_A,B,,10000,413.600000024,0,31833,High coupling,Highly_desirable
24017,S,Baby high chair,B,S_A,A,B,,10000,2013.89999998,0,31833,High coupling,Highly_desirable
24018,F,Kitchen Scale,C,B,A,C,,10000,1785.40000004,0,31833,High coupling,Highly_desirable
24019,C,Car vacuum,C_B,B,A,B,,10000,1498.30000001,0,31833,High coupling,Highly_desirable
24020,P,Organic fertilizer,B,P_A,A,B,,10000,442.099999964,0,31833,High coupling,Highly_desirable
24021,C,Pesticide,A,B,C_B,B,,10000,381.799999952,0,31833,High coupling,Highly_desirable
24022,A,Walker with seat,B,A,A_A,A_A,,10000,1692.59999996,0,31833,High coupling,Highly_desirable
24023,S,Security camera,S_A,B,A,A,,10000,1694.59999996,0,31833,High coupling,Highly_desirable
24024,F,Stun gun,A,C,B,C,,10000,2980.19999999,0,31833,High coupling,Highly_desirable
24025,P,Air purifier,P_B,B,A,B,,10000,718.699999988,0,31833,High coupling,Highly_desirable
24026,F,Pepper spray,A,B,C,C,,10000,370.300000012,0,31833,High coupling,Highly_desirable
24027,A,Smart bulb,A,B,A_B,B,,10000,3141.19999999,0,31833,High coupling,Highly_desirable
24028,S,Metal detector,A,S_B,B,B,,10000,3327.30000001,0,31833,High coupling,Highly_desirable
24029,C,Water heater,A,C_B,B,B,,10000,447.899999976,0,31833,High coupling,Highly_desirable
24030,S,Night light,S_B,A,B,B,,10000,316.0,0,31833,High coupling,Highly_desirable
24031,A,Clothes Steamer,B,A,A_A,A,,10000,3236.70000005,0,31833,High coupling,Highly_desirable
24032,P,Wifi extender,B,P_B,A,A,,10000,1141.69999999,0,31833,High coupling,Highly_desirable
24033,C,White noise machine,B,A,C_B,B,,10000,3269.89999998,0,31833,High coupling,Highly_desirable
24034,F,Wagon cart,C,B,A,C,,10000,3437.30000001,0,31833,High coupling,Highly_desirable
24035,S,Vacuum,A,S_A,B,S_A,,10000,2134.30000001,0,31833,High coupling,Highly_desirable
24036,P,Electric mop,P_B,A,B,B,,10000,376.100000024,0,31833,High coupling,Highly_desirable
24037,A,UV lamp,A,A_A,B,B,,10000,403.399999976,0,31833,High coupling,Highly_desirable
24038,F,Protein powder,C,B,A,C,,10000,423.099999964,0,31833,High coupling,Highly_desirable
24039,C,Puree machine,A,B,C_B,B,,10000,317.900000036,0,31833,High coupling,Highly_desirable
24040,P,Countertop blender,B,A,P_B,A,,10000,358.800000012,0,31833,High coupling,Highly_desirable
24041,S,Odor neutralizer,S_A,B,A,S_A,,10000,422.699999988,0,31833,High coupling,Highly_desirable
24042,F,Baby rocker,B,A,C,C,,10000,833.200000048,0,31833,High coupling,Highly_desirable
24043,A,Car seat,A,B,A_A,A_A,,10000,3640.5,0,31833,High coupling,Highly_desirable
24044,C,Lawn mower,C_A,A,B,B,,10000,2681.69999999,0,31833,High coupling,Highly_desirable
24045,S,Headlight bulbs,B,A,S_B,B,,10000,3280.89999998,0,31833,High coupling,Highly_desirable
24046,C,Mobility scooter,B,A,C_A,B,,10000,410.099999964,0,31833,High coupling,Highly_desirable
24047,A,Slow cooker,A,B,A_A,A,,10000,425.099999964,0,31833,High coupling,Highly_desirable
24048,P,Baby stroller,P_B,B,A,B,,10000,317.200000048,0,31833,High coupling,Highly_desirable
24049,F,LED strip lights,B,C,A,C,,10000,755.0,0,31833,High coupling,Highly_desirable
24050,F,Stun gun,A,C,B,C,,10000,3258.89999998,0,31833,High coupling,Highly_desirable
24051,P,Dehumidifier,A,B,P_A,A,,10000,464.0,0,31833,High coupling,Highly_desirable
24052,C,Baby crib,C_B,A,B,C_B,,10000,8805.69999999,1,31833,High coupling,Highly_desirable
24053,A,Cloth diapers,B,A,A_B,A_B,,10000,1578.19999999,0,31833,High coupling,Highly_desirable
24054,S,Night light,A,B,S_A,A,,10000,443.699999988,0,31833,High coupling,Highly_desirable
24055,S,Headlight bulbs,B,S_A,A,S_A,,10000,5245.40000004,1,31833,High coupling,Highly_desirable
24056,P,Baby stroller,A,P_A,B,B,,10000,753.900000036,0,31833,High coupling,Highly_desirable
24057,A,Leaf Blower,A_A,A,B,A,,10000,505.100000024,0,31833,High coupling,Highly_desirable
24058,F,Electric kettle,A,B,C,C,,10000,486.0,0,31833,High coupling,Highly_desirable
24059,C,Puree machine,C_A,A,B,A,,10000,4755.30000001,0,31833,High coupling,Highly_desirable
24060,S,Odor neutralizer,S_B,B,A,B,,10000,354.800000012,0,31833,High coupling,Highly_desirable
24061,C,White noise machine,A,C_A,B,B,,10000,3251.0,0,31833,High coupling,Highly_desirable
24062,A,Rash cream,A_A,B,A,B,,10000,899.199999988,0,31833,High coupling,Highly_desirable
24063,F,Protein powder,C,B,A,B,,10000,2086.80000001,0,31833,High coupling,Highly_desirable
